SalesID,OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,DiscountPercent,SalesAmount,ProfitAmount,Region
7953,26895,389,8,10/29/2024,2,908.71,0.1,1635.68,514.17,West
7954,71575,145,8,7/17/2024,3,908.71,0.12,2398.99,772.33,East
7955,54657,456,1,7/14/2023,6,604.85,0.07,3375.06,1040.93,East
7956,73186,36,8,5/5/2026,4,908.71,0.2,2907.87,821.42,South
7957,64687,193,2,9/24/2023,4,165.54,0.1,595.94,169.55,East
7958,31964,37,21,5/28/2024,5,1257.57,0.04,6036.34,1390.26,South
7959,12938,12,13,2/9/2025,5,1562.75,0.02,7657.48,1579.36,West
7960,19991,204,22,4/27/2024,4,407.19,0.06,1531.03,559.66,East
7961,34753,36,27,9/8/2025,9,654.92,0.18,4833.31,1245.41,South
7962,55787,230,21,7/13/2024,3,1257.57,0.16,3169.08,935.55,East
7963,15382,309,27,5/27/2025,4,654.92,0.2,2095.74,644.36,North
7964,73040,147,8,12/26/2025,2,908.71,0.21,1435.76,407.6,East
7965,98784,44,12,9/2/2025,7,44.43,0.01,307.9,53.44,East
7966,46879,119,1,7/19/2025,1,604.85,0.15,514.12,109.05,North
7967,95549,45,2,5/19/2025,9,165.54,0.2,1191.89,208.51,West
7968,12083,412,11,6/4/2025,7,1204.13,0.02,8260.33,1273.91,South
7969,71764,323,21,5/12/2025,10,1257.57,0.28,9054.5,1142.21,North
7970,99673,467,8,3/29/2024,9,908.71,0.16,6869.85,2193.87,South
7971,64460,466,26,9/30/2025,2,1948.97,0.01,3858.96,664.08,North
7972,70788,249,5,8/9/2024,7,230.97,0.15,1374.27,326.12,West
7973,69787,233,27,1/7/2024,4,654.92,0.26,1938.56,392.79,South
7974,90934,194,17,10/2/2024,5,551.45,0.11,2453.95,465.36,West
7975,76094,454,4,9/25/2024,1,1484.52,0.06,1395.45,516.11,East
7976,42783,57,24,6/30/2023,10,1686.39,0.1,15177.51,5437.5,East
7977,24139,104,1,7/28/2023,6,604.85,0.23,2794.41,884.64,West
7978,85261,462,20,9/23/2023,1,518.37,0.04,497.64,142.96,East
7979,80432,162,3,1/25/2024,6,772.4,0.06,4356.34,1510.67,North
7980,95563,317,23,12/22/2025,3,623.22,0.06,1757.48,307.29,East
7981,19153,485,5,10/7/2023,2,230.97,0.06,434.22,131.84,East
7982,13734,160,24,4/16/2026,9,1686.39,0.09,13811.53,4475.12,South
7983,66644,238,19,4/11/2025,1,613.51,0.04,588.97,103.14,South
7984,23909,71,13,7/29/2024,7,1562.75,0,10939.25,2537.96,South
7985,76459,164,25,12/7/2024,2,891.64,0.22,1390.96,263.01,East
7986,65058,245,16,3/17/2026,7,355.61,0.05,2364.81,898.07,South
7987,43420,492,21,10/21/2025,5,1257.57,0.17,5218.92,904.99,North
7988,85877,339,8,11/22/2023,3,908.71,0.14,2344.47,852.51,West
7989,17035,233,7,3/21/2024,4,282.36,0.02,1106.85,304.32,South
7990,32134,224,22,11/17/2024,10,407.19,0.1,3664.71,891.97,East
7991,57346,177,21,12/17/2025,3,1257.57,0.2,3018.17,444.59,South
7992,24635,260,7,6/27/2025,10,282.36,0.06,2654.18,633.37,South
7993,79562,83,18,3/27/2024,6,351.07,0.16,1769.39,462,West
7994,97804,393,17,2/7/2024,9,551.45,0.18,4069.7,510.3,East
7995,89082,456,25,12/23/2025,10,891.64,0.29,6330.64,1203.12,East
7996,91912,184,24,5/31/2025,2,1686.39,0.12,2968.05,942.56,West
7997,46214,299,8,8/25/2023,2,908.71,0.22,1417.59,439.62,West
7998,49128,161,21,7/23/2024,7,1257.57,0.2,7042.39,1323.7,South
7999,86569,222,27,3/4/2025,5,654.92,0.23,2521.44,361.36,North
8000,32265,4,16,12/24/2024,1,355.61,0.08,327.16,127.78,South
8001,78985,156,1,6/10/2023,3,604.85,0.29,1288.33,468.51,South
8002,74711,193,12,2/4/2024,8,44.43,0.16,298.57,59.44,East
8003,71594,456,12,6/22/2023,1,44.43,0.24,33.77,8.46,East
8004,15905,391,24,3/8/2026,8,1686.39,0.18,11062.72,2256.74,East
8005,90748,64,5,8/21/2023,5,230.97,0.11,1027.82,392.28,North
8006,94106,348,11,6/21/2023,4,1204.13,0.13,4190.37,599.12,West
8007,75995,488,4,2/29/2024,6,1484.52,0.27,6502.2,2099.37,West
8008,97298,358,13,5/8/2025,1,1562.75,0.02,1531.5,470.72,North
8009,93262,40,7,8/24/2025,8,282.36,0.15,1920.05,601.6,West
8010,15622,254,24,8/24/2023,4,1686.39,0.08,6205.92,2204.25,East
8011,96982,345,14,11/21/2023,4,1812.31,0.03,7031.76,909.37,West
8012,26712,153,16,10/19/2024,1,355.61,0.22,277.38,76.62,West
8013,73102,411,3,4/14/2025,2,772.4,0.12,1359.42,245.32,West
8014,33485,166,23,3/31/2024,3,623.22,0.15,1589.21,296.51,East
8015,36374,368,12,11/6/2025,9,44.43,0.21,315.9,94.77,East
8016,74210,446,19,2/15/2026,3,613.51,0.23,1417.21,462.48,West
8017,56538,352,23,1/16/2026,9,623.22,0.1,5048.08,641.58,North
8018,78297,349,22,1/1/2026,1,407.19,0.13,354.26,129.43,East
8019,71354,479,22,1/30/2024,9,407.19,0.02,3591.42,745.48,South
8020,64578,57,8,9/29/2025,6,908.71,0.11,4852.51,1090.67,East
8021,49520,42,9,10/3/2024,7,827.93,0.12,5100.05,2018.24,West
8022,41324,23,19,6/27/2025,10,613.51,0.07,5705.64,2169.67,North
8023,84537,199,13,6/6/2023,5,1562.75,0.12,6876.1,716.8,South
8024,25278,452,20,5/14/2025,6,518.37,0.09,2830.3,873.66,North
8025,64437,443,3,3/24/2026,2,772.4,0.07,1436.66,396.67,South
8026,19783,97,18,1/31/2024,3,351.07,0.04,1011.08,376.01,West
8027,18831,262,27,11/29/2023,3,654.92,0.11,1748.64,493.29,North
8028,66315,304,26,6/8/2023,3,1948.97,0.02,5729.97,822.81,East
8029,50880,463,20,1/31/2024,10,518.37,0.14,4457.98,1434.23,East
8030,78890,286,13,4/29/2026,7,1562.75,0.17,9079.58,2415.47,North
8031,89497,247,1,7/15/2025,10,604.85,0.23,4657.34,1174.77,East
8032,39421,210,11,10/14/2023,4,1204.13,0.03,4672.02,1062.69,South
8033,44061,30,19,3/11/2024,6,613.51,0.05,3497.01,1007.46,North
8034,34012,363,3,12/26/2024,4,772.4,0.12,2718.85,985.63,South
8035,65306,93,11,10/9/2023,6,1204.13,0.24,5490.83,1754.5,South
8036,27582,129,2,10/16/2023,3,165.54,0.07,461.86,176.61,West
8037,11308,248,9,6/3/2025,5,827.93,0.12,3642.89,1366.14,West
8038,89421,57,5,3/10/2024,8,230.97,0.12,1626.03,637.25,East
8039,41944,47,16,7/12/2024,10,355.61,0.25,2667.08,956.62,North
8040,55337,239,17,1/20/2025,1,551.45,0.25,413.59,86.38,North
8041,32777,116,13,10/12/2024,7,1562.75,0,10939.25,3680.35,East
8042,71662,99,22,6/9/2023,1,407.19,0.12,358.33,73.27,West
8043,91309,106,9,12/28/2025,6,827.93,0.15,4222.44,895.64,South
8044,50552,375,16,9/15/2025,5,355.61,0.05,1689.15,477.01,South
8045,11100,410,19,7/15/2025,2,613.51,0,1227.02,232.39,South
8046,71443,430,6,9/14/2024,1,900.58,0.07,837.54,270.82,South
8047,78650,105,9,11/25/2024,1,827.93,0.07,769.97,106.44,East
8048,59930,90,16,2/21/2026,8,355.61,0.09,2588.84,798.47,South
8049,54766,106,26,3/8/2024,6,1948.97,0.04,11226.07,3563.02,South
8050,29824,430,24,7/6/2023,7,1686.39,0.02,11568.64,3089.25,South
8051,66264,7,3,11/15/2024,4,772.4,0.25,2317.2,607.14,North
8052,64143,439,2,5/16/2024,10,165.54,0.1,1489.86,446.75,East
8053,36197,495,8,12/8/2025,3,908.71,0.2,2180.9,585.91,West
8054,31440,471,7,5/1/2026,2,282.36,0.21,446.13,57.18,South
8055,13934,258,22,12/15/2023,2,407.19,0.14,700.37,237.11,South
8056,61543,415,14,9/20/2023,4,1812.31,0.19,5871.88,1333.91,South
8057,49808,118,14,8/19/2025,7,1812.31,0.2,10148.94,3872.36,East
8058,30757,246,1,5/21/2024,3,604.85,0.15,1542.37,455.02,West
8059,11333,213,6,2/17/2025,6,900.58,0.17,4484.89,825.06,South
8060,16455,99,4,12/2/2025,4,1484.52,0.29,4216.04,1043.05,West
8061,14045,368,13,6/26/2025,3,1562.75,0.2,3750.6,1051.54,East
8062,92960,427,2,1/7/2024,4,165.54,0.15,562.84,93.21,North
8063,36328,353,1,4/14/2024,4,604.85,0.2,1935.52,256.06,East
8064,68748,80,10,2/19/2024,5,720.75,0.22,2810.92,387.47,East
8065,86290,488,5,1/25/2025,6,230.97,0.12,1219.52,425.78,West
8066,42705,324,15,5/16/2023,6,1051.79,0.01,6247.63,2135.89,West
8067,18072,28,3,11/11/2023,6,772.4,0.12,4078.27,964.24,South
8068,62168,234,27,2/10/2025,2,654.92,0.04,1257.45,449.46,North
8069,48287,169,14,8/25/2025,3,1812.31,0.09,4947.61,1762.81,South
8070,30968,408,8,12/31/2024,9,908.71,0.18,6706.28,1677.57,South
8071,75901,410,15,8/5/2024,10,1051.79,0.29,7467.71,1279.87,South
8072,19677,461,26,3/20/2024,3,1948.97,0.27,4268.24,1588.13,West
8073,75097,168,1,4/13/2025,2,604.85,0.08,1112.92,267.15,North
8074,21127,212,2,8/25/2023,5,165.54,0.17,686.99,119.42,East
8075,28044,210,11,7/25/2023,6,1204.13,0.13,6285.56,2210.9,South
8076,60689,261,25,1/4/2026,3,891.64,0.29,1899.19,590.54,North
8077,83866,56,18,1/11/2024,10,351.07,0.2,2808.56,834.04,North
8078,83757,342,13,2/28/2025,1,1562.75,0.27,1140.81,441.6,South
8079,48863,157,19,3/26/2026,9,613.51,0.26,4085.98,1120.05,South
8080,72948,98,23,10/15/2023,5,623.22,0.22,2430.56,476.27,West
8081,41157,427,9,4/30/2024,7,827.93,0.26,4288.68,527.71,North
8082,91963,471,24,2/29/2024,9,1686.39,0.16,12749.11,2946.05,South
8083,14451,175,22,8/26/2023,1,407.19,0.23,313.54,121.33,North
8084,87901,363,4,6/11/2025,10,1484.52,0.26,10985.45,3397.05,South
8085,28565,178,15,11/9/2025,7,1051.79,0.22,5742.77,1462.51,North
8086,57788,485,24,1/27/2025,4,1686.39,0.17,5598.81,1653.62,East
8087,12000,492,2,11/18/2025,10,165.54,0.23,1274.66,274.16,North
8088,30215,473,18,8/2/2025,2,351.07,0.17,582.78,108.07,West
8089,83652,327,17,2/18/2025,8,551.45,0.01,4367.48,938.39,East
8090,79606,397,19,11/9/2023,6,613.51,0.2,2944.85,656.49,West
8091,27801,253,25,4/13/2024,9,891.64,0.01,7944.51,3025.4,West
8092,39293,1,18,10/25/2025,3,351.07,0.01,1042.68,372.63,East
8093,18741,475,10,7/21/2024,4,720.75,0.17,2392.89,633.49,East
8094,65957,81,10,1/31/2026,1,720.75,0.23,554.98,151.7,West
8095,31481,203,1,7/14/2025,8,604.85,0.13,4209.76,698.62,South
8096,48697,484,8,8/9/2024,1,908.71,0.06,854.19,199.14,South
8097,59195,397,14,1/12/2026,5,1812.31,0.15,7702.32,3050.72,West
8098,23191,186,6,4/9/2024,7,900.58,0.14,5421.49,1290.32,West
8099,52726,297,6,7/28/2024,1,900.58,0.1,810.52,241.38,North
8100,87195,252,24,1/11/2024,5,1686.39,0.25,6323.96,2238.39,East
8101,61261,209,13,3/31/2026,8,1562.75,0.14,10751.72,2099.75,East
8102,61441,420,17,8/15/2024,8,551.45,0.06,4146.9,718.23,North
8103,54789,129,2,3/19/2025,10,165.54,0,1655.4,635.48,West
8104,74900,139,4,10/3/2023,7,1484.52,0.27,7585.9,2246.49,South
8105,56371,383,21,11/24/2024,4,1257.57,0.22,3923.62,451.31,North
8106,31080,265,15,1/20/2026,9,1051.79,0.13,8235.52,1131.18,North
8107,87305,170,14,1/11/2024,4,1812.31,0.29,5146.96,725.62,West
8108,26748,411,16,10/20/2024,3,355.61,0.13,928.14,338.46,West
8109,16383,162,7,5/4/2025,5,282.36,0.3,988.26,329.29,North
8110,50089,352,22,1/21/2025,1,407.19,0.17,337.97,86.08,North
8111,51351,8,19,8/4/2024,2,613.51,0.23,944.81,203.92,East
8112,13352,312,11,3/9/2024,8,1204.13,0.23,7417.44,770.66,West
8113,14577,37,25,7/10/2025,10,891.64,0.2,7133.12,2780.87,South
8114,43768,231,27,10/19/2025,4,654.92,0.16,2200.53,839.4,South
8115,92680,201,11,5/23/2025,8,1204.13,0.28,6935.79,2169.02,South
8116,85032,159,10,7/11/2024,8,720.75,0.08,5304.72,1874.5,South
8117,89217,119,6,4/13/2025,10,900.58,0.19,7294.7,800.45,North
8118,51675,142,17,12/31/2025,2,551.45,0.06,1036.73,282.31,North
8119,38709,485,17,10/16/2024,10,551.45,0.11,4907.9,590.45,East
8120,48508,74,16,5/5/2024,2,355.61,0.06,668.55,69.52,West
8121,32956,65,7,5/17/2024,9,282.36,0.19,2058.4,610.16,South
8122,86405,184,1,10/4/2024,2,604.85,0.03,1173.41,457.56,West
8123,49351,336,7,10/11/2024,1,282.36,0.06,265.42,54.68,East
8124,85682,441,14,4/23/2025,1,1812.31,0.17,1504.22,225.36,West
8125,68783,145,20,9/15/2024,2,518.37,0.25,777.56,150.89,East
8126,99553,319,22,8/4/2024,10,407.19,0.22,3176.08,879.42,South
8127,68675,117,4,4/24/2024,3,1484.52,0.07,4141.81,1087.94,East
8128,66387,348,10,3/9/2024,7,720.75,0.3,3531.68,765.51,West
8129,78627,19,9,1/8/2024,7,827.93,0.25,4346.63,1532.03,West
8130,36478,296,14,7/12/2024,6,1812.31,0.27,7937.92,2788.27,North
8131,90202,400,17,7/6/2023,5,551.45,0.01,2729.68,446.95,West
8132,47587,419,6,6/18/2024,8,900.58,0.17,5979.85,1555.51,West
8133,35762,149,7,4/4/2025,4,282.36,0.01,1118.15,145.33,West
8134,97098,209,6,1/18/2026,4,900.58,0.05,3422.2,1118.61,East
8135,11117,105,11,9/27/2023,10,1204.13,0.26,8910.56,3080.23,East
8136,31868,93,26,11/24/2023,7,1948.97,0.23,10504.95,1814.28,South
8137,50490,450,9,6/27/2024,1,827.93,0.14,712.02,145.59,West
8138,39263,287,5,6/25/2024,2,230.97,0.17,383.41,51.82,North
8139,64389,423,26,6/29/2024,2,1948.97,0.02,3819.98,920.51,West
8140,69286,29,22,4/29/2024,6,407.19,0.13,2125.53,498.91,North
8141,97148,253,22,2/26/2025,2,407.19,0.18,667.79,264.62,West
8142,39841,287,11,12/21/2024,9,1204.13,0.18,8886.48,2923.4,North
8143,68184,31,24,7/26/2025,3,1686.39,0.16,4249.7,1677.65,South
8144,91821,164,2,9/7/2023,8,165.54,0.08,1218.37,252.52,East
8145,37422,386,13,10/12/2025,3,1562.75,0.07,4360.07,1529.46,West
8146,73199,214,6,4/10/2025,1,900.58,0.11,801.52,197.69,East
8147,88262,57,9,5/8/2024,10,827.93,0.26,6126.68,924.67,East
8148,70992,242,18,1/30/2025,3,351.07,0.11,937.36,189.8,East
8149,64290,33,14,12/30/2023,4,1812.31,0.28,5219.45,963.2,West
8150,50524,245,27,10/20/2024,5,654.92,0.21,2586.93,332.22,South
8151,56588,162,3,9/18/2025,4,772.4,0.14,2657.06,875.91,North
8152,77922,228,22,4/30/2025,5,407.19,0.29,1445.52,273.42,West
8153,64953,273,27,11/20/2023,3,654.92,0.29,1394.98,274.73,North
8154,24745,336,18,10/20/2023,10,351.07,0.17,2913.88,333.81,East
8155,23503,418,27,2/19/2024,9,654.92,0.11,5245.91,688.62,North
8156,42722,420,27,4/16/2025,2,654.92,0.09,1191.95,273.95,North
8157,51912,404,18,1/21/2026,4,351.07,0.16,1179.6,239.81,West
8158,14859,236,12,2/25/2025,7,44.43,0.09,283.02,64,South
8159,79737,333,17,9/10/2023,6,551.45,0.02,3242.53,726.69,East
8160,37462,5,15,9/15/2023,10,1051.79,0.16,8835.04,2219.37,East
8161,17934,35,21,10/3/2023,10,1257.57,0.07,11695.4,2691.99,East
8162,16766,91,21,12/4/2023,8,1257.57,0.1,9054.5,3494.33,North
8163,59390,128,8,10/16/2023,5,908.71,0.22,3543.97,1311.21,East
8164,85770,104,4,12/8/2024,4,1484.52,0.26,4394.18,1464.26,West
8165,57128,78,23,11/12/2024,4,623.22,0.09,2268.52,888.06,South
8166,54433,71,6,2/1/2026,5,900.58,0.23,3467.23,816.95,South
8167,71670,40,27,12/31/2025,6,654.92,0.26,2907.84,1053.04,West
8168,62747,437,11,11/20/2023,9,1204.13,0.28,7802.76,2273.65,West
8169,36545,99,4,6/16/2025,9,1484.52,0.16,11222.97,3896.24,West
8170,29050,412,7,2/21/2024,3,282.36,0.29,601.43,239.74,South
8171,98043,238,13,9/22/2025,2,1562.75,0.11,2781.7,833.19,South
8172,92829,200,7,11/14/2024,3,282.36,0.21,669.19,205.04,South
8173,42890,194,9,9/11/2023,10,827.93,0.28,5961.1,2310.37,West
8174,38259,247,8,7/21/2024,7,908.71,0.22,4961.56,763.88,East
8175,55159,324,5,11/18/2025,8,230.97,0.01,1829.28,558.59,West
8176,34303,334,17,1/16/2026,5,551.45,0.14,2371.24,775.93,West
8177,34800,212,7,9/9/2024,9,282.36,0.03,2465,979.25,East
8178,84961,471,12,8/9/2024,2,44.43,0.24,67.53,9.89,South
8179,33029,488,17,1/17/2026,5,551.45,0.03,2674.53,904.68,West
8180,10127,478,8,4/8/2026,4,908.71,0.04,3489.45,1137.91,North
8181,85991,444,1,6/10/2023,7,604.85,0.06,3979.91,685.32,West
8182,54790,129,14,1/6/2024,2,1812.31,0.27,2645.97,550.78,West
8183,31520,189,13,4/18/2026,5,1562.75,0.02,7657.48,2004.32,West
8184,41330,163,4,3/13/2025,9,1484.52,0.27,9753.3,3573.07,East
8185,40440,44,19,8/21/2025,5,613.51,0.23,2362.01,272.46,East
8186,30776,178,9,12/11/2024,7,827.93,0.07,5389.82,867.26,North
8187,97521,259,21,2/16/2024,3,1257.57,0.13,3282.26,516.09,South
8188,85965,156,15,9/28/2025,10,1051.79,0,10517.9,4156.21,South
8189,23141,417,25,4/18/2024,9,891.64,0.29,5697.58,1185.59,East
8190,28255,219,2,10/19/2025,9,165.54,0.18,1221.69,282.22,South
8191,58062,48,12,8/2/2024,4,44.43,0.04,170.61,54.89,South
8192,63448,31,23,4/19/2024,9,623.22,0.13,4879.81,1732.97,South
8193,91934,465,3,7/9/2024,9,772.4,0.09,6325.96,1187.08,South
8194,99139,108,25,10/29/2024,5,891.64,0.13,3878.63,446.67,North
8195,32282,269,8,3/27/2026,9,908.71,0.05,7769.47,824.23,South
8196,88379,436,26,11/15/2023,6,1948.97,0.16,9822.81,1504.15,South
8197,97081,406,18,1/6/2024,5,351.07,0.12,1544.71,586.79,East
8198,41992,110,8,3/30/2024,7,908.71,0.06,5979.31,1309.4,East
8199,71484,9,22,1/9/2024,9,407.19,0.09,3334.89,375.39,North
8200,11871,81,5,11/10/2024,7,230.97,0.29,1147.92,167.22,West
8201,89778,121,15,3/2/2025,4,1051.79,0.21,3323.66,736.41,South
8202,97489,26,16,7/17/2023,9,355.61,0.25,2400.37,444.53,West
8203,66768,256,23,6/26/2024,5,623.22,0.17,2586.36,748.77,East
8204,39172,414,6,3/15/2025,4,900.58,0.08,3314.13,979.66,East
8205,22834,440,13,3/27/2024,1,1562.75,0.07,1453.36,186.76,North
8206,33451,199,4,12/23/2025,7,1484.52,0.07,9664.23,2054.65,South
8207,51701,385,6,12/31/2024,3,900.58,0.16,2269.46,473.98,East
8208,93317,157,25,9/1/2024,2,891.64,0.09,1622.78,163.57,South
8209,59592,170,10,2/19/2025,8,720.75,0.18,4728.12,1786.9,West
8210,23643,78,13,9/21/2023,3,1562.75,0.27,3422.42,703.65,South
8211,20459,325,3,8/19/2024,1,772.4,0.15,656.54,169.46,North
8212,15735,19,15,7/18/2023,7,1051.79,0.22,5742.77,1907.99,West
8213,10803,379,25,8/24/2024,1,891.64,0.05,847.06,183.68,North
8214,67959,152,12,11/17/2024,7,44.43,0.18,255.03,74.25,East
8215,93126,135,6,9/16/2024,10,900.58,0.2,7204.64,1151.12,East
8216,27576,320,20,2/10/2024,2,518.37,0.27,756.82,238.94,West
8217,64580,462,18,5/2/2026,5,351.07,0.08,1614.92,628.72,East
8218,71687,200,5,12/17/2025,8,230.97,0.16,1552.12,289.26,South
8219,19981,448,19,6/25/2024,4,613.51,0.25,1840.53,265.5,West
8220,99560,221,8,11/10/2024,6,908.71,0.02,5343.21,819.17,East
8221,85004,141,12,4/13/2024,3,44.43,0.27,97.3,32.33,West
8222,11833,100,1,5/17/2023,6,604.85,0.08,3338.77,588.54,South
8223,12006,236,15,4/30/2025,2,1051.79,0.24,1598.72,467.9,South
8224,59133,352,26,12/21/2025,8,1948.97,0.23,12005.66,3421.17,North
8225,55358,13,2,4/19/2024,3,165.54,0.07,461.86,137.46,East
8226,22358,328,14,7/14/2023,1,1812.31,0.25,1359.23,312.78,West
8227,96121,130,15,4/15/2024,9,1051.79,0.1,8519.5,3229.12,South
8228,69648,102,19,12/16/2025,2,613.51,0.15,1042.97,129.51,West
8229,18649,295,9,9/29/2023,6,827.93,0.11,4421.15,1417.7,East
8230,31736,88,22,2/2/2024,10,407.19,0.28,2931.77,1055.17,West
8231,33580,150,26,6/20/2023,10,1948.97,0.05,18515.22,1883.66,West
8232,33723,260,6,2/28/2024,9,900.58,0.02,7943.12,2667.63,South
8233,56427,25,8,6/5/2023,9,908.71,0.18,6706.28,2681.32,East
8234,81767,72,3,3/14/2024,2,772.4,0.25,1158.6,419.28,East
8235,89597,2,6,4/4/2025,2,900.58,0.29,1278.82,188.47,North
8236,52940,221,2,3/29/2025,3,165.54,0.1,446.96,50.8,East
8237,27808,389,13,12/5/2025,1,1562.75,0.14,1343.96,226.31,West
8238,48711,143,27,12/17/2024,10,654.92,0.02,6418.22,2350.48,South
8239,32120,123,18,5/24/2025,1,351.07,0.07,326.5,127.09,East
8240,42846,188,16,4/16/2025,1,355.61,0.22,277.38,41.75,West
8241,41419,308,25,1/29/2026,7,891.64,0.24,4743.52,1596.19,North
8242,16196,288,15,11/24/2024,4,1051.79,0.15,3576.09,659.84,West
8243,43671,389,22,11/12/2024,4,407.19,0.14,1400.73,305.21,West
8244,83681,108,26,6/21/2023,10,1948.97,0.18,15981.55,2873.57,North
8245,39460,388,7,1/29/2024,6,282.36,0.22,1321.44,139.74,North
8246,22586,14,15,12/29/2024,9,1051.79,0.12,8330.18,1469.43,North
8247,26782,148,12,7/26/2025,9,44.43,0.12,351.89,61.14,North
8248,53607,303,10,7/14/2024,1,720.75,0.15,612.64,210.53,West
8249,97958,499,2,2/11/2024,1,165.54,0.23,127.47,23.16,West
8250,13634,262,17,9/4/2025,8,551.45,0.2,3529.28,707.18,North
8251,37709,429,27,5/24/2024,6,654.92,0.04,3772.34,518.99,East
8252,16813,239,6,3/4/2026,8,900.58,0.05,6844.41,806.31,North
8253,40343,248,8,1/6/2025,5,908.71,0.09,4134.63,997.09,West
8254,73494,291,12,7/28/2025,2,44.43,0.21,70.2,16.95,South
8255,36268,482,18,8/6/2025,5,351.07,0.26,1298.96,133.75,North
8256,76076,364,5,8/22/2025,5,230.97,0.11,1027.82,265.55,East
8257,53195,353,5,12/4/2024,5,230.97,0.27,843.04,218.34,East
8258,46455,346,23,12/21/2024,8,623.22,0.23,3839.04,935.41,South
8259,67997,307,16,12/24/2025,7,355.61,0.12,2190.56,840.49,West
8260,48297,70,16,1/10/2025,4,355.61,0.12,1251.75,399.16,North
8261,83181,436,25,1/1/2025,8,891.64,0.08,6562.47,947.58,South
8262,87884,55,1,5/15/2023,9,604.85,0,5443.65,1256.98,South
8263,27400,108,9,7/12/2025,9,827.93,0.19,6035.61,1247.42,North
8264,46967,405,3,5/8/2026,9,772.4,0.2,5561.28,1533.18,East
8265,57843,3,24,11/13/2023,5,1686.39,0.06,7926.03,1380.08,North
8266,53071,60,7,1/6/2026,7,282.36,0.01,1956.75,428.09,North
8267,66434,248,4,1/14/2025,8,1484.52,0.11,10569.78,3244.74,West
8268,16726,215,3,4/28/2025,9,772.4,0.09,6325.96,1693.31,West
8269,78582,112,26,1/24/2024,2,1948.97,0.13,3391.21,746.46,West
8270,94872,36,1,9/13/2024,8,604.85,0.09,4403.31,785.94,South
8271,60524,284,17,9/16/2023,2,551.45,0.07,1025.7,177.68,North
8272,77520,454,11,6/21/2025,5,1204.13,0.05,5719.62,1996.08,East
8273,91804,118,21,5/9/2024,10,1257.57,0.07,11695.4,1903.52,East
8274,62052,391,4,2/9/2025,6,1484.52,0.07,8283.62,1739.63,East
8275,34668,22,6,12/30/2024,9,900.58,0.2,6484.18,2558.04,North
8276,41029,93,7,6/30/2025,10,282.36,0.24,2145.94,753.23,South
8277,88959,149,22,12/4/2023,1,407.19,0.03,394.97,69.59,West
8278,74152,251,8,9/4/2024,5,908.71,0.14,3907.45,776.46,East
8279,87131,104,27,10/21/2023,8,654.92,0.26,3877.13,430.68,West
8280,70138,488,20,7/8/2024,10,518.37,0.01,5131.86,2026.47,West
8281,61034,274,4,6/16/2024,2,1484.52,0.18,2434.61,509.75,West
8282,40541,441,20,10/5/2024,6,518.37,0.17,2581.48,990.62,West
8283,96943,313,3,3/4/2026,7,772.4,0.03,5244.6,1986.86,West
8284,62620,103,8,9/27/2023,5,908.71,0.01,4498.11,1084.24,East
8285,12644,278,10,9/5/2023,10,720.75,0.03,6991.28,806.47,South
8286,51126,151,5,1/28/2025,2,230.97,0.21,364.93,90.9,North
8287,14154,220,15,8/7/2024,10,1051.79,0.19,8519.5,3127.7,South
8288,75910,243,13,9/13/2025,3,1562.75,0.24,3563.07,1316.03,East
8289,18959,339,25,10/23/2024,9,891.64,0.14,6901.29,1629.93,West
8290,23220,347,21,7/8/2024,7,1257.57,0.29,6250.12,1705.36,East
8291,63763,199,7,4/2/2024,6,282.36,0.15,1440.04,222.21,South
8292,44562,127,18,10/31/2023,5,351.07,0.23,1351.62,183.3,North
8293,64995,276,22,7/4/2024,6,407.19,0.13,2125.53,567.05,North
8294,72529,231,25,11/26/2023,2,891.64,0.28,1283.96,276.71,South
8295,28818,356,16,11/9/2024,3,355.61,0.16,896.14,107.54,South
8296,74296,431,4,12/11/2023,10,1484.52,0.25,11133.9,1668.68,West
8297,76701,389,25,12/18/2023,9,891.64,0.19,6500.06,2303.36,West
8298,86349,188,11,6/9/2023,3,1204.13,0.08,3323.4,1284.78,West
8299,79445,33,24,5/31/2023,10,1686.39,0.26,12479.29,1344.64,West
8300,83434,150,11,5/29/2024,2,1204.13,0.22,1878.44,383.77,West
8301,39741,399,4,3/16/2025,6,1484.52,0.26,6591.27,1041.36,South
8302,36634,32,11,12/4/2024,5,1204.13,0.06,5659.41,2092.63,North
8303,74752,64,15,11/23/2025,9,1051.79,0.1,8519.5,2297.25,North
8304,91560,12,9,5/12/2024,8,827.93,0.25,4967.58,1145.34,West
8305,22514,428,22,10/10/2024,5,407.19,0.08,1873.07,586.26,North
8306,45616,139,14,2/1/2026,5,1812.31,0,9061.55,1066.84,South
8307,41253,19,17,7/9/2023,8,551.45,0.11,3926.32,445.8,West
8308,15288,397,8,3/11/2025,2,908.71,0.02,1781.07,404.02,West
8309,78688,228,23,10/25/2023,10,623.22,0.15,5297.37,1458.33,West
8310,96733,380,2,4/16/2024,3,165.54,0.05,471.79,126.7,East
8311,69434,460,27,5/12/2023,6,654.92,0.22,3065.03,587.42,South
8312,87160,474,20,8/26/2025,4,518.37,0.22,1617.31,287.21,South
8313,29556,365,24,1/2/2026,8,1686.39,0.17,11197.63,3608.5,South
8314,88192,459,2,2/14/2026,6,165.54,0.03,963.44,342.8,East
